PROMIS_Seizure_SeizureName,Ecgonine,Benzoylecgonine,N_Formylcocaine,Ecgonine_methyl_ester,Norcocaine,cis_Cinnamoylcocaine,trans_Cinnamoylcocaine,Percent_Truxilline,Trimethoxycocaine,Tropacocaine,Acetone,Acetonitrile,Benzene,Chloroform,Ethyl_acetate,Hexane,Isobutyl_acetate,Mesitylene,Methyl_acetate,MEK,MIBK,Methylene_Chloride,nPropyl_acetate,Toluene,MP_Xylene,O_Xylene,Methylisobutenylketone,Methylbenzoate,Aspirin,Benzocaine,Caffeine,Dextromorphan,Paracetamol,Phenacetin,Phenobarbitol,Theophylline,Creatine,Creatinine,Diltiazem,Hydroxyzine,Ketamine,Levamisole,Dexamisole,Lignocaine,Nicotinamide,Procaine,Quinine,Strychnine,Thebaine,Sugar_Fructose,Sugar_Glucose,Sugar_Inositol,Sugar_Lactose,Sugar_Maltose,Sugar_Mannitol,Sugar_Sorbitol,Sugar_Sucrose
PS3087542,1.03,1.25,0.13,0.03,0.04,0.01,0.02,5.6858,0.04,0.21,0,0,13.2036,0,0,1.9102,0,2.1285,0,0,0,0,0,32.9547,24.205,10.0879,0,15.5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.04,0.07,0.02,0.05,0.33,0.02,0.04,10.0659,0.04,0.34,0,0,0.1405,0,79.8663,1.0332,0.7601,0,0,7.8333,0,0,6.2792,3.9286,0.0942,0.0152,0,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.46,0.62,0.06,0.26,0.19,0,0.03,4.0342,0.05,0.22,86.7487,0,0.1867,0,2.6131,1.1426,0,0.3977,0,0,0,0,0.2178,7.6006,0.0484,0,0.6316,0.4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.05,0.05,0.02,0.07,0.31,0.02,0.03,10.5986,0.03,0.34,0,0,0.1513,0,79.6976,0.8791,0.7757,0,0,8.0815,0,0,6.2366,4.0549,0.0833,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.24,0.35,0.05,0.75,0.45,0,0.02,5.8188,0.09,0.23,43.2465,0,0.173,0,43.7943,0.8217,0.4662,0.0855,0,3.8749,0,0,3.2958,3.6886,0.086,0.0139,0.1541,0.2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.13,0.11,0.02,0.95,0.51,0,0,8.066,0.1,0.24,0,0,0.2513,0,77.9087,0.9707,0.8083,0,0.5313,7.1441,0,0,6.2275,5.813,0.1127,0.0165,0,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.13,0.18,0.04,0.29,0.32,0.01,0.02,9.4393,0.06,0.24,0,0,0.1705,0,79.7671,0.6066,0.7551,0,0,8.101,0,0,6.1246,4.3236,0.0824,0,0,0.0691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.15,0.12,0.02,0.38,0.28,0,0.01,10.4668,0.1,0.11,0,0,0.1739,0,79.3395,1.0806,0.8965,0,0.5039,8.0564,0,0,5.7258,4.0964,0.0742,0,0,0.0528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.1,0.06,0.03,1.13,0.57,0,0,8.1855,0.11,0.25,0,0,0.2416,0,78.2143,0.9831,0.793,0,0.5143,7.4062,0,0,6.1321,5.4488,0.1063,0,0,0.1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.16,0.19,0.11,0.29,0.3,0,0,10.129,0.09,0.12,0,0,0.1755,0,79.3975,1.2267,0.887,0,0,8.1521,0,0,5.8993,4.1045,0.0842,0,0,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.15,0.14,0.11,0.33,0.32,0,0,12.1559,0.11,0.11,0,0,0.1704,0,79.2069,0.9438,0.8975,0,0.5378,8.1879,0,0,5.8669,4.0718,0.0685,0,0,0.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.16,0.25,0.19,0.41,0.3,0,0,7.4236,0.11,0.11,0,0,0.203,0,78.4644,0.5539,1.0087,0,0.4551,8.1233,0,0,5.7968,5.2083,0.0954,0,0,0.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.06,0.1,0.12,0.48,0.51,0,0,11.3058,0.14,0.16,0,0,0.1975,0,80.1038,0.9277,0.5623,0,0,7.1213,0,0,6.3974,4.5692,0.0932,0.0121,0,0.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.28,0.27,0.1,0.54,0.44,0,0,12.4399,0.13,0.13,0,0,0.1981,0,80.2375,0.7416,0.6291,0,0,7.7152,0,0,5.9569,4.3967,0.0752,0,0,0.0497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.1,0.14,0.1,0.25,0.3,0,0,15.7222,0.12,0.11,0,0,0.1617,0,79.1616,1.349,0.8634,0,0.3935,7.9225,0,0,5.9876,4.0368,0.0903,0,0,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.12,0.18,0.11,0.54,0.56,0,0,16.2523,0.15,0.16,0,0,0.1991,0,80.1301,0.8699,0.5511,0,0,7.196,0,0,6.3223,4.6459,0.0856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.07,0.15,0.13,0.48,0.5,0,0,15.1807,0.15,0.15,0,0,0.1796,0,79.6142,1.2165,0.5609,0,0,7.2267,0,0,6.5296,4.5618,0.0836,0.0086,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.1,0.2,0.14,0.49,0.52,0,0,13.7218,0.15,0.16,0,0,0.1837,0,80.1809,0.8973,0.5412,0,0,7.0855,0,0,6.3531,4.6485,0.0827,0.009,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.07,0.1,0.14,0.07,0.36,0.02,0.04,14.4096,0.04,0.31,0,0,0.1374,0,80.1476,0.8695,0.6928,0,0,8.0127,0,0,6.1502,3.8753,0.0803,0.0035,0,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.35,0.6,0.18,0.22,0.2,0,0.05,4.1993,0.06,0.21,90.5996,0,0.08,0,5.3294,0.518,0,0.365,0,0.4808,0,0,0.4055,1.2661,0.0458,0,0.6128,0.2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.27,0.23,0.12,0.52,0.4,0,0,15.1527,0.13,0.13,0,0,0.1986,0,79.8188,0.5457,0.7209,0,0.3071,7.8806,0,0,5.9224,4.4738,0.0774,0,0,0.0547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.13,0.12,0.12,0.42,0.4,0,0,13.7807,0.13,0.14,0,0,0.1956,0,79.4661,0.8693,0.7873,0,0.525,7.8368,0,0,5.8912,4.3286,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,1.04,1.67,0.17,0.02,0,0,0.02,5.5891,0.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.45,0.87,0.35,0.01,0.11,0,0,7.1357,0.11,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.56,0.95,0.16,0.02,0.03,0,0.07,6.1237,0.1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,1,1.47,0.3,0.02,0.07,0,0,7.3469,0.01,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,1.08,1.51,0.34,0.03,0.12,0.01,0.01,11.5369,0.02,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.11,0.21,0.14,0.47,0.49,0,0,10.6252,0.14,0.16,5.1108,0,0.15,0,76.7972,0.6948,0.5196,0,0,7.3819,0,0,5.9357,3.2898,0.0638,0,0,0.0565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.87,1.44,0.31,0.02,0.08,0,0.02,6.6293,0.02,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.35,0.77,0.29,0.01,0.12,0,0,6.9249,0.12,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.92,1.29,0.27,0.02,0.08,0.01,0.01,10.4482,0.02,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.79,1.28,0.25,0.02,0.06,0,0.01,6.3064,0.02,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.93,1.62,0.25,0.02,0.06,0,0.01,6.3036,0.01,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.87,1.19,0.28,0.02,0.12,0.01,0.01,9.9499,0.04,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.42,0.71,0.16,0.01,0.03,0.01,0.12,6.8699,0.25,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.52,0.96,0.17,0.02,0.04,0,0.1,6.1271,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.69,1.2,0.27,0.02,0.07,0,0.01,6.1887,0.06,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.99,1.54,0.16,0.02,0.01,0,0.03,6.5482,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.78,1.3,0.24,0.02,0.06,0,0.03,7.033,0.06,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.82,1.41,0.27,0.02,0.06,0,0.01,6.1247,0.03,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.97,1.53,0.16,0.02,0.02,0,0.03,6.5924,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.7,1.2,0.22,0.02,0.07,0,0.03,6.6734,0.06,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.69,1.16,0.21,0.02,0.06,0,0.04,6.2393,0.07,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.67,1.13,0.2,0.02,0.06,0,0.03,6.1866,0.08,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.38,0.62,0.12,0.21,0.18,0,0.05,3.0742,0.06,0.21,97.8052,0,0,0,0,0.4193,0,0,0,0,0,0,0,0.9485,0,0,0.3957,0.4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.44,0.69,0.12,0.15,0.21,0,0.04,4.6591,0.07,0.22,82.7865,0,0.2746,0,0,1.8414,0,0.2071,0,0,0,0,0,13.9407,0.034,0,0.3962,0.5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.55,0.99,0.13,0.16,0.15,0,0.04,3.6384,0.03,0.21,90.5972,0,0.8977,0,0,0.508,0,0.5106,0,0,0,0,0,3.2774,1.6293,0.6377,0.4259,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.38,0.75,0.1,0.16,0.17,0,0.05,2.9012,0.03,0.2,97.1202,0,0.0766,0,0,0.4722,0,0.346,0,0,0,0,0,1.0555,0.0401,0,0.4804,0.4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.45,0.83,0.1,0.19,0.16,0,0.05,2.8153,0.04,0.2,97.0406,0,0.0792,0,0,0.496,0,0.224,0,0,0,0,0,1.292,0.0331,0,0.3405,0.4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.49,0.72,0.09,0.21,0.21,0,0.04,4.4982,0.05,0.23,81.5703,0,0.2797,0,0,1.8023,0,0.2241,0,0,0,0,0,15.1966,0.0421,0,0.3526,0.5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.56,0.73,0.08,0.31,0.21,0,0.03,4.593,0.05,0.22,88.6928,0,0.206,0,0,1.0003,0,0.0892,0,0,0,0,0,8.9299,0.0479,0,0.3393,0.6947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.42,0.64,0.1,0.15,0.21,0,0.02,5.0883,0.05,0.2,81.0712,0,0.2842,0,0,1.8995,0,0.3757,0,0,0,0,0,15.2718,0.0459,0,0.6478,0.4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.41,0.69,0.11,0.19,0.18,0,0.04,3.4609,0.03,0.19,96.918,0,0.082,0,0.1901,0.4671,0,0.2749,0,0,0,0,0,1.1564,0.0365,0.0133,0.4137,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.36,0.64,0.12,0.17,0.19,0,0.04,3.3165,0.04,0.21,97.6456,0,0.0548,0,0,0.3229,0,0.3148,0,0,0,0,0,0.7379,0.0294,0.0152,0.5946,0.2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.43,0.65,0.12,0.23,0.21,0,0.04,3.305,0.04,0.21,97.5515,0,0.0787,0,0,0.4461,0,0.1699,0,0,0,0.0275,0,1.0038,0.0383,0,0.299,0.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3087542,0.47,0.67,0.1,0.23,0.2,0,0.04,3.8062,0.05,0.21,90.1556,0,0.1752,0,0,1.0516,0,0.2433,0,0,0,0,0,7.4184,0.0324,0,0.44,0.4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3091419,0.1,0.13,0.06,0.09,0.19,0.23,0.06,4.9,0.2,0.04,0,0,1.9426,0,5.8876,1.0117,5.328,0,0,0,0,0,80.3994,2.3409,2.8641,0.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090200,0.11,0.16,0.04,0.07,0.02,0.04,0.29,6.8541,0.2,0.13,0,0,3.1587,0,77.046,0.2951,3.2111,0,0.2112,0,0,0.4221,5.608,3.2413,6.5134,0.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090200,0.02,0.13,0.05,0.03,0.02,0.09,0.13,5.9931,0.28,0.09,0,0,2.5997,0,66.8317,0.3066,2.6569,0,0,0,0,0,6.0439,2.4909,18.4679,0.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090200,0.1,0.19,0.07,0.07,0.03,0.01,0.19,7.6865,0.16,0.15,0,0,3.6537,0,79.5168,0.4783,2.1287,0,0,0,0,0.798,5.7113,3.4358,4.0297,0.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090200,0.01,0.05,0.07,0.02,0.03,0.03,0.12,3.9767,0.28,0.1,0,0,2.3573,0,0,0.3636,3.2649,0.1181,0,0,0,0,89.3309,3.2425,1.1478,0.1748,0,0,0,0,0,0,0,0,0,0,0,0,11.5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090200,0.01,0.07,0.06,0.01,0.03,0.06,0.22,5.4456,0.18,0.08,0,0,1.861,0,79.0636,0.2746,2.3705,0,0,0,0,0,11.7673,4.3067,0.2918,0.0646,0,0,0,0,0,0,0,0,0,0,0,0,13.2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090200,0.01,0.11,0.07,0.01,0.03,0.03,0.26,5.3599,0.2,0.09,0,0,2.8782,0,78.7615,0.6292,2.0291,0,0,0,0,0,8.2188,6.1518,1.1822,0.1492,0,0,0,0,0,0,0,0,0,0,0,0,7.1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3090234,0.01,0.15,0.09,0.03,0.27,0.25,0.69,4.1669,0.12,0.36,0,0,0.2445,0,3.4772,0.4078,2.6037,0,0.666,4.7523,0,0,83.7955,3.4951,0.4638,0.094,0,0,0,0,0,0,0,0,0,0,0,0,8.4782,0,0,0.4642,0,0,0,8.2158,0,0,0,0,0,0,0,0,0,0,0
PS3090234,0.01,0.15,0.11,0.03,0.27,0.27,0.72,4.7944,0.13,0.38,0,0,0.2243,0,3.5715,0.3694,2.5324,0,0.7334,4.9171,0,0,83.9659,3.1286,0.4675,0.0898,0,0,0,0,0,0,0,0,0,0,0,0,8.0494,0,0,0.4337,0,0,0,7.0826,0,0,0,0,0,0,0,0,0,0,0
PS3090234,0.01,0.15,0.09,0.03,0.25,0.23,0.66,4.8978,0.12,0.35,0,0,0.2347,0,3.6964,0.3091,2.342,0,0.7183,4.9543,0,0,83.8309,3.3964,0.4412,0.0767,0,0,0,0,0,0,0,0,0,0,0,0,8.0093,0,0,0.4482,0,0,0,7.9379,0,0,0,0,0,0,0,0,0,0,0
PS3090234,0.01,0.15,0.09,0.02,0.27,0.25,0.69,5.0916,0.12,0.37,0,0,0.2458,0,3.6609,0.3361,2.5411,0,0.7054,4.9956,0,0,83.5818,3.3976,0.4624,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,8.0028,0,0,0.3155,0,0,0,7.2687,0,0,0,0,0,0,0,0,0,0,0
PS3090234,0.02,0.16,0.1,0.03,0.27,0.24,0.67,4.9744,0.12,0.36,0,0,0.256,0,3.4764,0.3741,2.5335,0,0.6992,4.8609,0,0,84.0511,3.2166,0.4648,0.0676,0,0,0,0,0,0,0,0,0,0,0,0,8.0945,0,0,0.4117,0,0,0,6.6137,0,0,0,0,0,0,0,0,0,0,0
PS3090234,0.01,0.14,0.11,0.02,0.23,0.29,0.67,5.0732,0.16,0.33,0,0,0.5377,0,2.8209,0.3366,2.6769,0,0.5583,3.9062,0,0,85.8388,2.8625,0.3969,0.0653,0,0,0,0,0,0,0,0,0,0,0,0,6.8325,0,0,0.9305,0,0,0,6.6579,0,0,0,0,0,0,0,0,0,0,0
PS3092595,0.03,0.08,0.06,0.13,0.35,0.01,0.03,10.758,0.03,0.12,0,0,2.8215,0,64.3827,2.6169,2.267,0,0.5966,16.4441,0,0,5.3577,4.8271,0.5903,0.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.53,1.12,0.05,0.01,0,0.75,0.36,0.7381,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.49,0.51,0.05,0,0.01,0.59,0.58,0.1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.59,0.93,0.09,0,0.01,0.45,0.44,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.6,0.96,0.1,0,0.01,0.54,0.5,0.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.68,0.93,0.1,0,0.01,0.57,0.52,0.1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.72,0.67,0.05,0,0,0.81,0.49,0.5612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.58,1.09,0.03,0.01,0.01,0.7,0.34,0.6421,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.89,0.96,0.03,0,0,0.79,0.66,0.2525,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.84,0.73,0.02,0,0,0.87,0.74,0.315,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092718,0.62,0.53,0.03,0,0,0.72,0.69,0.1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092999,0.03,0.35,0.06,0.05,0.04,1.03,1.1,0.118,0,0.01,95.2915,0,0,0,0,0,0,0.6402,0,0,0,0,0,0.9853,0,0,2.8536,0.2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3092999,0.03,0.31,0.1,0.07,0.06,1.24,1.21,0.2874,0,0.01,92.1596,0,0,0,0,0,0,1.7863,0,0,0,0,0,0.6921,0,0,5.3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8805,0,0
PS3092999,0.03,0.25,0.1,0.07,0.06,1.28,1.25,0.2954,0,0.01,93.2968,0,0,0,0,0,0,0.9182,0,0,0,0.0266,0,0.3001,0,0,5.4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5501,0,0
PS3092999,0.04,0.31,0.09,0.07,0.05,1.23,1.24,0.3659,0,0.01,91.229,0,0,0,0,0,0,2.061,0,0,0,0,0,0.897,0,0,5.8131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0879,0,0
PS3092999,0.03,0.27,0.09,0.07,0.05,1.23,1.2,0.3616,0,0.01,92.0704,0,0,0,0,0,0,1.7915,0,0,0,0,0,1.015,0,0,5.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8023,0,0
PS3092999,0.04,0.28,0.09,0.07,0.05,1.26,1.22,0.3395,0,0.01,91.5929,0,0,0,0,0,0,1.8453,0,0,0,0.0443,0,1.1469,0,0,5.3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9472,0,0
